session_id,user_id,anonymous_id,session_start,session_end,session_duration_seconds,events_count,product_views,add_to_cart_count,remove_from_cart_count,favorites_add_count,favorites_remove_count,search_count,label_purchase,cart_view_ratio,events_per_second,favorites_ratio,engagement_score
6ea2c205-228b-4c07-b3b1-94c44840b8fb,37e0c86a-8602-4be3-bf39-8bc98b72c644,,2026-02-23 20:36:11.788036+00:00,2026-02-23 20:36:22.788036+00:00,11,8,2,1,0,0,0,2,0,0.3333333333333333,0.6666666666666666,0.0,4
6f00eb82-72b5-4ce1-a26d-4ee782627d7a,85ce1038-44a5-4285-957d-f8c40aa7c953,,2026-02-23 20:36:13.155406+00:00,2026-02-23 20:36:26.155406+00:00,13,13,0,4,0,0,0,6,0,4.0,0.9285714285714286,0.0,8
6f337a0d-5e52-46d3-b051-d4647aadc2f1,,55cf693b-19f3-41df-b3c3-788cb6f270ca,2026-02-23 20:36:11.046326+00:00,2026-02-23 20:36:24.046326+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
6f464d86-f341-47e1-bc40-68872fa1ac1d,0be97c80-b4d2-4208-abac-27dfedf9f084,,2026-02-23 20:36:13.680599+00:00,2026-02-23 20:36:26.680599+00:00,13,11,4,1,0,1,0,2,0,0.2,0.7857142857142857,0.2,7
6f649aa0-7555-40fc-ae41-e6baf540e1fd,,7ec3313b-41fe-4d21-8849-429fadddbe1e,2026-02-23 20:36:11.894234+00:00,2026-02-23 20:36:24.894234+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
6f70aac3-92c7-451c-927e-40bbb7bf5005,482296ba-f132-4fb5-adb0-5bc07b38d827,,2026-02-23 20:36:13.054774+00:00,2026-02-23 20:36:25.054774+00:00,12,11,3,0,0,1,0,2,1,0.0,0.8461538461538461,0.25,4
6f7e2b49-7a9a-4990-b3f6-d98516c8a7d3,,7bfde8e0-fc53-4524-b71d-e706c3cbd307,2026-02-23 20:36:12.103130+00:00,2026-02-23 20:36:22.103130+00:00,10,5,0,0,0,0,0,3,0,0.0,0.45454545454545453,0.0,0
6f84eecc-5217-403d-a0e1-0c1592b9f0c7,,b6981466-c7af-479b-a45d-81804ae93655,2026-02-23 20:36:11.587319+00:00,2026-02-23 20:36:24.587319+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
6fb2765b-c206-4d5e-81ce-dbdae1068c1c,29d5d90e-3168-4757-834b-0b687605f673,,2026-02-23 20:36:12.440993+00:00,2026-02-23 20:36:23.440993+00:00,11,7,3,0,0,0,0,1,0,0.0,0.5833333333333334,0.0,3
701b9140-1aef-402b-a08b-4a814ba5e44d,,048089f3-f56c-4556-8a91-1784ec1efe12,2026-02-23 20:36:13.264375+00:00,2026-02-23 20:36:26.264375+00:00,13,8,1,0,0,0,0,5,0,0.0,0.5714285714285714,0.0,1
705eac75-d23c-4c78-b682-66e02a6351d0,d14babcf-e485-4266-a829-5ac1b9f8b048,,2026-02-23 20:36:12.942024+00:00,2026-02-23 20:36:22.942024+00:00,10,6,3,0,0,0,0,0,0,0.0,0.5454545454545454,0.0,3
70710b6e-669f-45ca-a9d2-3710f92979af,bf7c381c-f242-4e5b-897f-82c289272367,,2026-02-23 20:36:11.363462+00:00,2026-02-23 20:36:24.363462+00:00,13,11,4,0,0,1,0,2,1,0.0,0.7857142857142857,0.2,5
70d0bda4-c84b-4359-ba97-ca76c586d5cc,4fb99367-1f54-4fc1-aeba-11c0a2eecb27,,2026-02-23 20:36:12.640322+00:00,2026-02-23 20:36:26.640322+00:00,14,11,4,1,0,0,0,3,0,0.2,0.7333333333333333,0.0,6
719d1455-f363-403a-bd1b-529e7e801d08,,89ef32d8-913c-498e-9f99-0547966e06ae,2026-02-23 20:36:12.732590+00:00,2026-02-23 20:36:22.732590+00:00,10,5,0,0,0,0,0,3,0,0.0,0.45454545454545453,0.0,0
71ce7261-b561-4812-b8c1-daee7c479385,,cb58dcbc-e929-4f09-a4b0-b82817ea6618,2026-02-23 20:36:11.362582+00:00,2026-02-23 20:36:26.362582+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
72525524-8ded-46f1-b83f-18962a3ff545,,9cf8119c-3835-4542-905a-2fec36a681f7,2026-02-23 20:36:12.732525+00:00,2026-02-23 20:36:26.732525+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
72be49bb-8cec-4de9-a597-9435ea844be3,,9adf573b-b2ae-4384-b38f-95b94766fa72,2026-02-23 20:36:13.362284+00:00,2026-02-23 20:36:24.362284+00:00,11,6,3,0,0,0,0,1,0,0.0,0.5,0.0,3
72df8ba8-93d9-4fd9-bcbe-364132f83b8e,4fb99367-1f54-4fc1-aeba-11c0a2eecb27,,2026-02-23 20:36:13.156905+00:00,2026-02-23 20:36:27.156905+00:00,14,15,3,0,0,4,0,4,0,0.0,1.0,1.0,7
72f6ce66-d0db-4db9-93fd-5a35a135c650,,008cc6b8-0d65-49b4-9cb2-8786ae670c81,2026-02-23 20:36:12.943422+00:00,2026-02-23 20:36:27.943422+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
731b0973-9817-487b-a3e4-7a7bf56895b2,,d90c6ed7-b571-4b2d-84fc-ebcf1ba1de8e,2026-02-23 20:36:12.942587+00:00,2026-02-23 20:36:25.942587+00:00,13,8,3,0,0,0,0,3,0,0.0,0.5714285714285714,0.0,3
731b28c3-882d-42a2-9929-f8fb0f9aea48,d783e446-c40e-4c64-b4b7-511c91ad0324,,2026-02-23 20:36:12.840281+00:00,2026-02-23 20:36:24.840281+00:00,12,9,1,0,0,0,0,4,0,0.0,0.6923076923076923,0.0,1
7351c2ae-95c2-4965-b6b9-6c647f709cba,,3dda82fb-966d-4c37-abfe-bf862ca23772,2026-02-23 20:36:12.103399+00:00,2026-02-23 20:36:27.103399+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
735cbed4-13c7-4303-b50b-7844a0d6ffaa,3cf595a3-4951-416a-b410-414c53ea8a11,,2026-02-23 20:36:12.000079+00:00,2026-02-23 20:36:24.000079+00:00,12,10,4,1,0,0,0,1,1,0.2,0.7692307692307693,0.0,6
73799b88-e376-4f6f-bd1c-93e1b1ac801b,3342ce35-b2bd-48f9-8186-e5ccedf9b4be,,2026-02-23 20:36:11.786619+00:00,2026-02-23 20:36:26.786619+00:00,15,14,5,2,0,1,0,3,0,0.3333333333333333,0.875,0.16666666666666666,10
73916bb3-6e06-42a0-bb30-0335af35cb37,c3e06783-893d-4e3d-a5eb-3dc0f9740e27,,2026-02-23 20:36:13.156088+00:00,2026-02-23 20:36:27.156088+00:00,14,12,2,0,0,1,0,5,1,0.0,0.8,0.3333333333333333,3
743065c6-29fa-421b-a2bf-7586b26e3490,,755a8f0f-d21c-4d93-8ad1-92259cb1c2a4,2026-02-23 20:36:11.893425+00:00,2026-02-23 20:36:22.893425+00:00,11,6,0,0,0,0,0,4,0,0.0,0.5,0.0,0
7446d607-cf1f-4d61-b960-4811c3d67810,,e1e0649c-c898-4d68-8313-78b5fe60da5b,2026-02-23 20:36:11.686303+00:00,2026-02-23 20:36:21.686303+00:00,10,5,0,0,0,0,0,3,0,0.0,0.45454545454545453,0.0,0
74773c25-ee6d-4ce0-b589-1d72bb61d2f7,5ac8a248-2c7d-4f52-b458-69a315cc2c02,,2026-02-23 20:36:13.466317+00:00,2026-02-23 20:36:25.466317+00:00,12,12,4,2,0,1,0,1,0,0.4,0.9230769230769231,0.2,9
74d111a0-da20-42be-8f97-0d3715d7303a,,7e53da14-ee63-4785-8fc7-3e4c9af68005,2026-02-23 20:36:12.943718+00:00,2026-02-23 20:36:22.943718+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
74f099f2-4672-48dd-bc9a-5e491a22dd8e,,4fc85404-f9d2-4669-839b-788a0d3c3f23,2026-02-23 20:36:13.261304+00:00,2026-02-23 20:36:27.261304+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
7552445e-8e5c-48cb-abc4-988ec63cda44,4e522c13-c780-446d-a999-ccefa0428b61,,2026-02-23 20:36:11.479507+00:00,2026-02-23 20:36:26.479507+00:00,15,13,4,0,0,1,0,4,1,0.0,0.8125,0.2,5
755dfb2f-55e4-4dab-8aec-8a2a618dce7f,15291841-fcd0-46ec-82b8-5f3db5852155,,2026-02-23 20:36:12.101672+00:00,2026-02-23 20:36:23.101672+00:00,11,10,4,1,0,1,0,0,0,0.2,0.8333333333333334,0.2,7
75cf199e-f8a8-4d83-8ca6-34e738b68b52,,1e4d3a29-e2e1-4ac9-a713-9d15a2550bcd,2026-02-23 20:36:11.153586+00:00,2026-02-23 20:36:24.153586+00:00,13,8,4,0,0,0,0,2,0,0.0,0.5714285714285714,0.0,4
75d197e4-d0e0-41d4-81dd-50da169fc488,,1b683689-0e0d-4030-902d-ff478764ba64,2026-02-23 20:36:11.587506+00:00,2026-02-23 20:36:24.587506+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
75dd2918-51d8-4f9f-a5af-abb0b4182be8,d48d91a0-5296-47b6-9cc3-66d46d1a60ad,,2026-02-23 20:36:10.826999+00:00,2026-02-23 20:36:22.826999+00:00,12,10,4,0,0,1,0,1,0,0.0,0.7692307692307693,0.2,5
7617a02b-6c76-42eb-8594-5b8f75e4ee25,,4c0ad215-4cbc-4b5d-b823-877b4f0ac904,2026-02-23 20:36:10.824999+00:00,2026-02-23 20:36:21.824999+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
76386eb0-d9de-462b-b479-ec02454d520b,08bd9bdc-e259-4f4e-888a-ca03c6c019d8,,2026-02-23 20:36:13.259790+00:00,2026-02-23 20:36:28.259790+00:00,15,15,5,1,0,3,0,3,0,0.16666666666666666,0.9375,0.5,10
7696cf17-21b3-4342-8573-489885562ab5,,d8fce8e7-ef38-4e97-abe3-6b4b0fc3eff0,2026-02-23 20:36:13.583450+00:00,2026-02-23 20:36:27.583450+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
76a1433b-c4b2-401a-b6cc-2e1014275760,665d93a1-7cb9-4c45-9d3e-0250f315f845,,2026-02-23 20:36:13.680283+00:00,2026-02-23 20:36:26.680283+00:00,13,11,2,0,0,1,0,4,0,0.0,0.7857142857142857,0.3333333333333333,3
76d8d7d1-4908-417c-bf21-caec34213cf9,,68addbce-6c83-46d9-8af2-7f9411b049e3,2026-02-23 20:36:11.153232+00:00,2026-02-23 20:36:22.153232+00:00,11,6,0,0,0,0,0,4,0,0.0,0.5,0.0,0
76f52cd5-a561-4545-bf6d-7f38d60a2285,24e2d6ef-b6d3-45e5-952f-587baad50562,,2026-02-23 20:36:13.681582+00:00,2026-02-23 20:36:28.681582+00:00,15,14,4,2,0,0,0,4,0,0.4,0.875,0.0,8
7734dfc1-8be5-4df2-a66a-982032ec4476,,a38f8d41-a2de-40c9-a010-087db9f3deb5,2026-02-23 20:36:12.640934+00:00,2026-02-23 20:36:25.640934+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
77398ce1-65d0-44de-b652-bde0921c7e58,,df252224-087c-41e4-b9bc-1c0ce1a89ebf,2026-02-23 20:36:13.155941+00:00,2026-02-23 20:36:23.155941+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
776838fc-cf97-4cf8-9ba0-54104ff74823,699d2316-f107-43f4-af82-0d33019d4a89,,2026-02-23 20:36:11.891742+00:00,2026-02-23 20:36:23.891742+00:00,12,13,1,3,0,1,0,4,1,1.5,1.0,0.5,8
77d75420-9af5-4d26-88ec-f75b64910161,,7d2bedcb-b34a-479b-9c27-474e0a3cf81b,2026-02-23 20:36:11.787785+00:00,2026-02-23 20:36:26.787785+00:00,15,10,2,0,0,0,0,6,0,0.0,0.625,0.0,2
7811aaec-99dd-4c6b-ad02-d9f8ffab899e,,c00000fa-f958-418b-af92-8c46d1393680,2026-02-23 20:36:11.891047+00:00,2026-02-23 20:36:26.891047+00:00,15,10,5,0,0,0,0,3,0,0.0,0.625,0.0,5
78203750-756f-4860-8836-1495771b8088,,50b79056-d48f-4357-bbb4-3066814070e3,2026-02-23 20:36:13.261372+00:00,2026-02-23 20:36:25.261372+00:00,12,7,2,0,0,0,0,3,0,0.0,0.5384615384615384,0.0,2
78272128-dad3-4f06-9f54-7f6044ef33b3,,3e63ed17-1805-48e9-a79e-f21fa2dabe45,2026-02-23 20:36:11.044933+00:00,2026-02-23 20:36:23.044933+00:00,12,7,4,0,0,0,0,1,0,0.0,0.5384615384615384,0.0,4
7847bb25-e566-43f0-80b6-6cf9280f55ce,fb686b01-e20c-4f8e-9762-843ed0e2429c,,2026-02-23 20:36:12.441813+00:00,2026-02-23 20:36:24.441813+00:00,12,9,3,0,0,1,0,2,0,0.0,0.6923076923076923,0.25,4
787adef3-2ad8-47f7-89c5-0fc24a0ff0b3,,3cb757f6-43ec-4b6b-ba05-ed7260c4d548,2026-02-23 20:36:11.151511+00:00,2026-02-23 20:36:24.151511+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
78906cb7-1c6f-4a3d-bfce-19855b55a309,31474a28-970a-4e5a-b31a-646640d55156,,2026-02-23 20:36:11.482970+00:00,2026-02-23 20:36:21.482970+00:00,10,7,1,0,0,0,0,2,1,0.0,0.6363636363636364,0.0,1
78a2f023-4a77-4b35-a34f-e6fa9dac5b27,,01014d4d-fa2d-49be-b600-35d6c273d556,2026-02-23 20:36:10.827662+00:00,2026-02-23 20:36:24.827662+00:00,14,9,5,0,0,0,0,2,0,0.0,0.6,0.0,5
792c859f-e7e9-4bfd-9d3d-da4276065acb,,d3b775fc-e649-4950-bacc-80ecc9ccdca8,2026-02-23 20:36:11.586066+00:00,2026-02-23 20:36:24.586066+00:00,13,8,5,0,0,0,0,1,0,0.0,0.5714285714285714,0.0,5
7958a84f-b7de-47c5-a7b8-0b80dee78089,3346d2ba-04e6-4511-a810-e00c44a3a827,,2026-02-23 20:36:10.826122+00:00,2026-02-23 20:36:20.826122+00:00,10,9,0,0,0,2,0,3,0,0.0,0.8181818181818182,2.0,2
7960286a-2638-4eac-b6d3-4e5838a0bd39,307a5054-f84d-4044-8136-764dddb271ee,,2026-02-23 20:36:11.478837+00:00,2026-02-23 20:36:25.478837+00:00,14,11,3,0,0,1,0,4,0,0.0,0.7333333333333333,0.25,4
797a332f-56d6-40d6-8022-dcff974e61b3,,22808f36-44b4-41b8-ac97-753f2df43a33,2026-02-23 20:36:11.997470+00:00,2026-02-23 20:36:25.997470+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
79ce97cb-a0ee-43b7-9177-571d51a3d223,03c873b7-1bf8-40dc-b56b-350ea590b4cb,,2026-02-23 20:36:13.157557+00:00,2026-02-23 20:36:28.157557+00:00,15,17,2,2,0,3,0,6,1,0.6666666666666666,1.0625,1.0,9
79de6d44-404a-4dbb-b787-db37eed20218,,48698777-8585-42f4-92b5-f69af53b20eb,2026-02-23 20:36:11.894479+00:00,2026-02-23 20:36:25.894479+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
79e3b66a-1c62-40ad-b078-0ec443473441,,79d2f94e-c98b-45f8-8ed5-86eaa7c4d32e,2026-02-23 20:36:11.046963+00:00,2026-02-23 20:36:24.046963+00:00,13,8,3,0,0,0,0,3,0,0.0,0.5714285714285714,0.0,3
7a0757e6-317f-4098-b000-f417239b65b3,0121d411-e90d-4cf1-a7c4-1225ca5ea7a0,,2026-02-23 20:36:12.942727+00:00,2026-02-23 20:36:25.942727+00:00,13,14,3,2,0,2,0,3,1,0.5,1.0,0.5,9
7a31f63e-55bb-403d-932c-16f664bafc40,,302cbb92-0466-4167-a837-2c4374615618,2026-02-23 20:36:13.157237+00:00,2026-02-23 20:36:27.157237+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
7a7009f8-cf87-43a8-92a0-2c5d0b1eba3b,,a12b596c-ffab-4e62-af3b-32b825d1c16e,2026-02-23 20:36:11.998095+00:00,2026-02-23 20:36:22.998095+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
7a706e7f-2617-4dba-8489-0e0682e22237,95e596a3-49c6-4a74-9ae1-889f37959268,,2026-02-23 20:36:11.687386+00:00,2026-02-23 20:36:21.687386+00:00,10,7,2,0,0,1,0,1,0,0.0,0.6363636363636364,0.3333333333333333,3
7a850c5e-5f4f-4132-ac82-3f3ea7ea2e30,ffd06658-e937-4cbd-9766-1cc1c954cc7c,,2026-02-23 20:36:11.048737+00:00,2026-02-23 20:36:22.048737+00:00,11,9,2,1,0,0,0,2,0,0.3333333333333333,0.75,0.0,4
7a8ec6c7-8e3f-46f3-a735-9c14c7dfd8b8,e920d2fd-4d59-4bb2-955c-07e5e79e8b33,,2026-02-23 20:36:13.261978+00:00,2026-02-23 20:36:24.261978+00:00,11,8,4,0,0,1,0,0,0,0.0,0.6666666666666666,0.2,5
7aa80b53-5ffb-420d-91fc-88ee48c45389,ed288b69-2664-41d2-b5e8-0124e9a2474b,,2026-02-23 20:36:13.362781+00:00,2026-02-23 20:36:28.362781+00:00,15,16,4,2,0,1,0,4,1,0.4,1.0,0.2,9
7ae023f1-a852-4fdd-8165-366baa81d8a8,,e2396df1-28c2-4839-93b4-3b4f7f9a57be,2026-02-23 20:36:13.364800+00:00,2026-02-23 20:36:28.364800+00:00,15,10,2,0,0,0,0,6,0,0.0,0.625,0.0,2
7aed33cb-1745-4fcf-9d9c-72cbd6da4eb3,,014a1a97-2145-4eac-af77-d3c95e744a85,2026-02-23 20:36:12.840746+00:00,2026-02-23 20:36:26.840746+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
7af0ac8c-a45a-4521-abaf-544313ff63fd,,4db5a251-311b-435f-b0cf-59bacbe380f4,2026-02-23 20:36:11.151580+00:00,2026-02-23 20:36:22.151580+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
7b1496f0-048a-43e8-a380-af98b2ae1e1e,,485f2dac-44a6-4623-a2fc-ac15dd5aba01,2026-02-23 20:36:12.544357+00:00,2026-02-23 20:36:24.544357+00:00,12,7,2,0,0,0,0,3,0,0.0,0.5384615384615384,0.0,2
7b18786e-ac32-4be0-a5d1-593ea3eaae7e,,b8d044dc-f1b4-4cb1-819f-c05ddbf19293,2026-02-23 20:36:13.581333+00:00,2026-02-23 20:36:27.581333+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
7b294b8c-100b-48c5-861e-dc0d802b83da,,7820b7f9-f5f3-4ea6-aabf-8ebc55731e41,2026-02-23 20:36:11.045389+00:00,2026-02-23 20:36:24.045389+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
7b4a8721-6343-4278-ab3a-5f079bf980d2,ef18f928-547e-40be-9f79-ae1304853c4f,,2026-02-23 20:36:13.054944+00:00,2026-02-23 20:36:24.054944+00:00,11,10,1,1,0,1,0,3,0,0.5,0.8333333333333334,0.5,4
7bf5f460-36e5-42ab-bd5f-36edc11fa5b4,ffeb48de-b103-4742-adfe-2aa5a7e1ca8e,,2026-02-23 20:36:13.364627+00:00,2026-02-23 20:36:27.364627+00:00,14,14,3,1,0,2,0,4,1,0.25,0.9333333333333333,0.5,7
7c0e4b6f-e930-4ff8-8ec7-f0f5725955d4,,c6dcdc73-b9f2-42ae-a21e-6ec964fd24f4,2026-02-23 20:36:12.838928+00:00,2026-02-23 20:36:23.838928+00:00,11,6,1,0,0,0,0,3,0,0.0,0.5,0.0,1
7c24913d-2e7d-462b-93d3-e6e0b559700b,,4639e6a6-eb68-49ea-81ca-2083fcc5b7fe,2026-02-23 20:36:11.684459+00:00,2026-02-23 20:36:22.684459+00:00,11,6,2,0,0,0,0,2,0,0.0,0.5,0.0,2
7c5e8255-8050-4b2c-a6b6-5b4bd9dac82b,,97df7d84-06cd-458e-a6e9-b8beea34fe84,2026-02-23 20:36:11.996948+00:00,2026-02-23 20:36:21.996948+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
7c808b6a-35b6-4a23-aff8-87ebcf089ceb,,63908bed-ed96-4320-b8b9-30baf3211ec6,2026-02-23 20:36:13.363945+00:00,2026-02-23 20:36:25.363945+00:00,12,7,3,0,0,0,0,2,0,0.0,0.5384615384615384,0.0,3
7ccc6ce8-9844-4efb-a076-668ff22fa864,,29581022-e297-41a4-a6d9-2d75c9d91c5b,2026-02-23 20:36:12.205733+00:00,2026-02-23 20:36:22.205733+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
7cccdbd8-1a82-42fa-b3d0-9c674236234d,,02def738-f9ba-4f0b-8ea3-70dd5d8d0b2b,2026-02-23 20:36:12.314783+00:00,2026-02-23 20:36:22.314783+00:00,10,5,2,0,0,0,0,1,0,0.0,0.45454545454545453,0.0,2
7d062045-d853-4386-b035-c9efb91d8670,,feb81a73-3728-46cb-9de7-cbfcbb474e03,2026-02-23 20:36:13.468935+00:00,2026-02-23 20:36:27.468935+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
7d20dd54-9038-4c83-bdd1-1c52487606d1,e608fae9-126b-4930-ba0b-6b9976bf49bd,,2026-02-23 20:36:11.893595+00:00,2026-02-23 20:36:24.893595+00:00,13,11,2,2,0,0,0,4,0,0.6666666666666666,0.7857142857142857,0.0,6
7d4ebe46-93d4-4732-97f3-e9ae278a0ddd,,6fc91539-8be0-48eb-ae10-b81f9fe31b3d,2026-02-23 20:36:12.312780+00:00,2026-02-23 20:36:26.312780+00:00,14,9,2,0,0,0,0,5,0,0.0,0.6,0.0,2
7d5a65a3-29cd-4808-907f-aec492db1a69,9adcdac5-01d0-4df1-ad35-5c530ee9aa5c,,2026-02-23 20:36:12.941632+00:00,2026-02-23 20:36:26.941632+00:00,14,13,4,3,0,0,0,3,0,0.6,0.8666666666666667,0.0,10
7d68d73b-afeb-4bd0-9c0e-a8ab2b2da702,,fb9f41d2-fa56-4960-b863-9288736f3bef,2026-02-23 20:36:11.893674+00:00,2026-02-23 20:36:23.893674+00:00,12,7,2,0,0,0,0,3,0,0.0,0.5384615384615384,0.0,2
7dc3a9cb-44fc-42f6-9650-8647ccb24381,,77fc37c6-ca16-4132-8e0c-a2bba8c6e126,2026-02-23 20:36:12.100457+00:00,2026-02-23 20:36:22.100457+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
7dcadefa-392f-4652-ba94-942b034d1f9b,63861baa-b147-408a-bbe7-69054e5c3919,,2026-02-23 20:36:12.735186+00:00,2026-02-23 20:36:24.735186+00:00,12,10,3,0,0,1,0,2,0,0.0,0.7692307692307693,0.25,4
7e0591a6-d397-48d7-b729-a6f913492a89,f3fb3875-c424-4539-8c94-a34be21ac5e6,,2026-02-23 20:36:11.479949+00:00,2026-02-23 20:36:22.479949+00:00,11,8,1,0,0,1,0,3,0,0.0,0.6666666666666666,0.5,2
7e1fed8e-7c4b-45e4-8f0c-abfa7a80600e,49c27118-e05b-4cc5-a2ba-8dca152f8d80,,2026-02-23 20:36:10.942678+00:00,2026-02-23 20:36:25.942678+00:00,15,14,6,0,0,1,0,2,1,0.0,0.875,0.14285714285714285,7
7e3b25a7-7947-4265-b892-4640f4eeaa28,96710c3f-4d5b-4a69-ac17-b35203a108dd,,2026-02-23 20:36:12.733063+00:00,2026-02-23 20:36:23.733063+00:00,11,10,2,1,0,1,0,2,0,0.3333333333333333,0.8333333333333334,0.3333333333333333,5
7ebf07b7-cd04-4f0f-bab2-f631006ae012,,d082c6ed-fa88-4707-becb-26fa83a0213c,2026-02-23 20:36:13.467170+00:00,2026-02-23 20:36:26.467170+00:00,13,8,4,0,0,0,0,2,0,0.0,0.5714285714285714,0.0,4
7f012899-2ed6-4935-916e-736a5e0c93e1,,3f40551f-bf86-4548-8f40-65e0a66ffac4,2026-02-23 20:36:11.149305+00:00,2026-02-23 20:36:23.149305+00:00,12,7,4,0,0,0,0,1,0,0.0,0.5384615384615384,0.0,4
7f0defdc-af78-428e-8b47-423552cec90a,,669e00b0-4166-4d49-a2b1-37ec89d14b05,2026-02-23 20:36:12.540220+00:00,2026-02-23 20:36:26.540220+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
7f2cdc6a-161e-40d1-a787-17416fe0a39f,18c7e672-19ee-46cf-be9c-78ef66b63083,,2026-02-23 20:36:13.052880+00:00,2026-02-23 20:36:23.052880+00:00,10,7,2,0,0,0,0,1,1,0.0,0.6363636363636364,0.0,2
7f43feab-8e0f-4fc0-9d3a-ab1442fd67ba,,c13fac7d-ee8f-4a65-8332-af4e4496a93a,2026-02-23 20:36:13.582669+00:00,2026-02-23 20:36:28.582669+00:00,15,10,3,0,0,0,0,5,0,0.0,0.625,0.0,3
7f4fc2c8-cb01-4899-9f7a-2f612036bf54,3cf595a3-4951-416a-b410-414c53ea8a11,,2026-02-23 20:36:11.258228+00:00,2026-02-23 20:36:26.258228+00:00,15,13,2,0,0,1,0,6,1,0.0,0.8125,0.3333333333333333,3
7ff222e1-bebe-48f9-813b-5cffb6fd300c,254fe878-57c3-4941-b254-3b11d1a4364d,,2026-02-23 20:36:11.047677+00:00,2026-02-23 20:36:26.047677+00:00,15,16,2,1,0,3,0,6,0,0.3333333333333333,1.0,1.0,7
80019de0-c110-47be-8507-4625617ba052,,6e9e3ff4-85a6-40d6-864d-2835c4c49672,2026-02-23 20:36:11.892263+00:00,2026-02-23 20:36:26.892263+00:00,15,10,2,0,0,0,0,6,0,0.0,0.625,0.0,2
8004d8f0-e948-4391-9fcf-08ccd7417e92,a38df29c-89f0-46d7-b0fb-8c3b521b375f,,2026-02-23 20:36:12.733511+00:00,2026-02-23 20:36:25.733511+00:00,13,11,3,0,0,2,0,3,0,0.0,0.7857142857142857,0.5,5
8024cb62-750e-4d07-a0ba-78bdcd31974e,23b3aa8f-19a4-4181-bfe2-38008c204dc6,,2026-02-23 20:36:13.154954+00:00,2026-02-23 20:36:25.154954+00:00,12,11,3,1,0,2,0,2,0,0.25,0.8461538461538461,0.5,7
802a5cb5-9498-444d-898f-6c6d7e33811d,,36d3eb44-5eea-4467-84c8-d7323695671a,2026-02-23 20:36:13.261519+00:00,2026-02-23 20:36:25.261519+00:00,12,7,2,0,0,0,0,3,0,0.0,0.5384615384615384,0.0,2
80c143c8-001d-426e-a860-448ce833b6ff,,4dcf0a67-f813-4432-a25f-9931066d8182,2026-02-23 20:36:12.941342+00:00,2026-02-23 20:36:26.941342+00:00,14,9,3,0,0,0,0,4,0,0.0,0.6,0.0,3
80c408e0-25a3-4477-9678-575b875f1a21,,c089acf4-18a1-4c1e-95ed-cd71c711cf7d,2026-02-23 20:36:12.638924+00:00,2026-02-23 20:36:26.638924+00:00,14,9,4,0,0,0,0,3,0,0.0,0.6,0.0,4
80c4b2e4-de8d-4c3b-ba03-0593307adbeb,,d7e58e4d-f128-42dc-b337-b842ba7d616b,2026-02-23 20:36:12.943506+00:00,2026-02-23 20:36:25.943506+00:00,13,8,2,0,0,0,0,4,0,0.0,0.5714285714285714,0.0,2
80d21e26-4c87-41cd-9701-0384d9daae21,,929445dd-cd58-4c17-8e56-502dc62552b0,2026-02-23 20:36:11.786537+00:00,2026-02-23 20:36:21.786537+00:00,10,5,1,0,0,0,0,2,0,0.0,0.45454545454545453,0.0,1
80e42840-cb0a-4c7a-b652-327ab7f61469,8d482bf6-faea-4243-909d-c1963905848b,,2026-02-23 20:36:12.100863+00:00,2026-02-23 20:36:26.100863+00:00,14,15,2,2,0,3,0,5,0,0.6666666666666666,1.0,1.0,9
