session_id,user_id,anonymous_id,session_start,session_end,events_count,session_duration_seconds,event_rate,product_views,add_to_cart_count,remove_from_cart_count,favorites_add_count,search_count,label_purchase,unique_products_viewed,repeat_views,top_product_view_ratio,avg_time_between_events,time_to_first_cart,cart_view_ratio,favorites_ratio,cart_remove_ratio,has_added_to_cart,has_favorited,has_searched,view_to_cart_transition,view_to_cart_transition_rate,cart_cycles
89eaaf26-0ca6-4961-b0cd-1bd64ea3f5bd,0541bf34-728d-4950-918a-29a8917cd921,,2026-03-04 06:02:58.058830+00:00,2026-03-04 06:03:30.058830+00:00,9,32.0,0.28125,3,1,0,0,2,0,3,1,0.2222222222222222,4.0,5.0,0.3333333333333333,0.0,0.0,1,0,1,1,0.3333333333333333,0
8b1aab04-b73b-4014-91bb-ed4727bbbf85,6cfa903c-2e72-4906-a18c-ec7c2cd0e64e,,2026-03-04 06:02:58.058830+00:00,2026-03-04 06:03:58.058830+00:00,15,60.0,0.25,6,3,1,1,2,0,5,6,0.26666666666666666,4.285714285714286,39.0,0.5,0.16666666666666666,0.3333333333333333,1,1,1,3,0.5,1
8b84c89d-485a-4ce8-b769-df66440b11c2,df172b36-5f6a-4ae4-89ee-c942f1e30a97,,2026-03-04 16:02:58.058830+00:00,2026-03-04 16:03:38.058830+00:00,11,40.0,0.275,3,2,1,1,1,1,3,5,0.36363636363636365,4.0,4.0,0.6666666666666666,0.3333333333333333,0.5,1,1,1,1,0.3333333333333333,1
8b94cc1f-575c-4e15-b769-7613fb096168,f97f6ebf-1c69-4373-9f4c-284436d47c09,,2026-03-07 01:02:58.058830+00:00,2026-03-07 01:03:29.058830+00:00,7,31.0,0.22580645161290322,2,0,0,0,2,0,2,0,0.14285714285714285,5.166666666666667,,0.0,0.0,0.0,0,0,1,0,0.0,0
8c5b136d-3d8d-43af-943b-623a58033735,,96e2913f-966a-4958-a255-20b1e9ece9bf,2026-03-09 12:02:58.058830+00:00,2026-03-09 12:04:12.058830+00:00,17,74.0,0.22972972972972974,7,4,2,1,1,0,5,9,0.23529411764705882,4.625,16.0,0.5714285714285714,0.14285714285714285,0.5,1,1,1,3,0.42857142857142855,2
8cc80334-df0e-4c74-bf07-c961e8779297,1887ed80-825b-4221-8c3a-0f29adcede5c,,2026-03-04 18:02:58.058830+00:00,2026-03-04 18:03:45.058830+00:00,18,47.0,0.3829787234042553,8,2,1,3,2,0,8,6,0.2222222222222222,2.764705882352941,21.0,0.25,0.375,0.5,1,1,1,0,0.0,1
8d50cf89-599d-4978-84d6-5bbccf8c5329,ecb437db-053e-4c35-836b-94e1924250d7,,2026-03-09 18:02:58.058830+00:00,2026-03-09 18:03:34.058830+00:00,9,36.0,0.25,3,0,0,1,2,0,3,1,0.2222222222222222,4.5,,0.0,0.3333333333333333,0.0,0,1,1,0,0.0,0
8d7c8b75-0a77-4633-bca9-daed1066c050,b28de3b3-46b2-40ff-9230-8c3c3bbee525,,2026-03-06 23:02:58.058830+00:00,2026-03-06 23:04:02.058830+00:00,14,64.0,0.21875,4,4,2,1,0,1,3,9,0.42857142857142855,4.923076923076923,16.0,1.0,0.25,0.5,1,1,0,3,0.75,2
8d95c3de-f09f-4e3a-a1fd-d5352163b207,9bd756b7-5ef2-42b3-9a4f-58d607f14256,,2026-03-04 09:02:58.058830+00:00,2026-03-04 09:03:41.058830+00:00,13,43.0,0.3023255813953488,4,3,1,1,1,1,4,6,0.23076923076923078,3.5833333333333335,13.0,0.75,0.25,0.3333333333333333,1,1,1,2,0.5,1
8de3a7a6-32ac-478b-9287-535668f830aa,,5d2d6a50-1351-4240-ad29-59c343b78c0f,2026-03-06 15:02:58.058830+00:00,2026-03-06 15:03:30.058830+00:00,11,32.0,0.34375,6,0,0,0,3,0,5,1,0.18181818181818182,3.2,,0.0,0.0,0.0,0,0,1,0,0.0,0
8df9ae99-2d26-4def-bed3-637daeb0953d,39e235eb-a63d-4cac-8393-abd54724c6df,,2026-03-08 08:02:58.058830+00:00,2026-03-08 08:03:30.058830+00:00,12,32.0,0.375,3,3,1,1,0,0,2,6,0.4166666666666667,2.909090909090909,9.0,1.0,0.3333333333333333,0.3333333333333333,1,1,0,2,0.6666666666666666,1
8e6c228a-ae7b-4153-8c7b-6963ebe23f1f,4bfe2a5d-ec08-4ff5-9260-734fcc816e63,,2026-03-08 05:02:58.058830+00:00,2026-03-08 05:05:03.058830+00:00,21,125.0,0.168,10,1,1,2,5,0,5,9,0.23809523809523808,6.25,11.0,0.1,0.2,1.0,1,1,1,1,0.1,1
8ea6d5f8-3fa0-42de-89f0-a40ac3164729,bc385daf-1142-46f2-9ed3-529690e36281,,2026-03-08 05:02:58.058830+00:00,2026-03-08 05:04:04.058830+00:00,13,66.0,0.19696969696969696,5,2,1,0,2,1,5,4,0.23076923076923078,5.5,29.0,0.4,0.0,0.5,1,0,1,2,0.4,1
8ebf51bb-efeb-4779-b7b1-1e00ed383fd0,738eee54-a33f-49a5-8202-19b269d761f7,,2026-03-08 00:02:58.058830+00:00,2026-03-08 00:03:35.058830+00:00,6,37.0,0.16216216216216217,3,0,0,0,1,0,3,0,0.16666666666666666,7.4,,0.0,0.0,0.0,0,0,1,0,0.0,0
8f7805b5-1f28-4012-8567-561c7315d361,7b13b112-f6db-4834-833a-c25b4706e7aa,,2026-03-05 19:02:58.058830+00:00,2026-03-05 19:04:26.058830+00:00,23,88.0,0.26136363636363635,12,3,1,0,4,0,10,6,0.13043478260869565,4.0,29.0,0.25,0.0,0.3333333333333333,1,0,1,3,0.25,1
8f867e26-e7d1-4333-a8da-2ee3873ac451,2f93309c-7c4c-42b3-bbcc-882ba36dc0be,,2026-03-06 12:02:58.058830+00:00,2026-03-06 12:03:37.058830+00:00,12,39.0,0.3076923076923077,3,3,1,1,0,1,3,6,0.3333333333333333,3.5454545454545454,8.0,1.0,0.3333333333333333,0.3333333333333333,1,1,0,2,0.6666666666666666,1
8fa1796f-eff6-4e8e-9715-c599eb74076e,7257287f-430f-450c-9031-12d1eed58309,,2026-03-05 17:02:58.058830+00:00,2026-03-05 17:04:43.058830+00:00,11,105.0,0.10476190476190476,5,2,0,0,1,0,4,3,0.2727272727272727,10.5,66.0,0.4,0.0,0.0,1,0,1,2,0.4,0
9023cf6c-dab7-4005-b98e-0e310ef2990d,0541bf34-728d-4950-918a-29a8917cd921,,2026-03-11 11:02:58.058830+00:00,2026-03-11 11:03:17.058830+00:00,7,19.0,0.3684210526315789,2,1,0,0,1,0,2,1,0.2857142857142857,3.1666666666666665,16.0,0.5,0.0,0.0,1,0,1,1,0.5,0
902cc1b3-53fd-40e8-8b7c-393fc491f441,,42ec7b95-371a-48ed-bb1d-9611d68ecbf9,2026-03-06 03:02:58.058830+00:00,2026-03-06 03:04:06.058830+00:00,17,68.0,0.25,8,2,1,0,4,0,7,4,0.17647058823529413,4.25,52.0,0.25,0.0,0.5,1,0,1,2,0.25,1
908f703c-6763-4da9-9288-a27b3d715d5e,8d157271-3785-4e21-9167-ee90ecf32ad7,,2026-03-05 08:02:58.058830+00:00,2026-03-05 08:03:12.058830+00:00,7,14.0,0.5,2,0,0,0,2,0,2,0,0.14285714285714285,2.3333333333333335,,0.0,0.0,0.0,0,0,1,0,0.0,0
90de616b-dfbc-4561-9601-a56c667aacf1,b4a63fd3-d4bc-4fd0-b8e0-17768012f870,,2026-03-07 04:02:58.058830+00:00,2026-03-07 04:04:23.058830+00:00,21,85.0,0.24705882352941178,11,1,0,2,5,0,7,7,0.23809523809523808,4.25,82.0,0.09090909090909091,0.18181818181818182,0.0,1,1,1,1,0.09090909090909091,0
90ff4dd4-d3f8-45d1-8dbd-c5e777f5e2a0,dca3cb5e-1ff6-4211-9d9a-eba0e1ccc9c0,,2026-03-06 07:02:58.058830+00:00,2026-03-06 07:03:20.058830+00:00,6,22.0,0.2727272727272727,3,0,0,1,0,0,3,1,0.3333333333333333,4.4,,0.0,0.3333333333333333,0.0,0,1,0,0,0.0,0
9104a4cb-86f7-47e6-929f-389cd3cc4557,,f526db84-2667-4a51-9bc0-08107925bbc8,2026-03-06 12:02:58.058830+00:00,2026-03-06 12:03:48.058830+00:00,12,50.0,0.24,5,3,1,0,1,0,5,4,0.25,4.545454545454546,18.0,0.6,0.0,0.3333333333333333,1,0,1,3,0.6,1
918ae880-6146-400e-a950-76065fc2282f,034b8009-fc9d-4214-b3d8-45dd137e3770,,2026-03-05 18:02:58.058830+00:00,2026-03-05 18:04:36.058830+00:00,18,98.0,0.1836734693877551,8,0,0,1,7,0,8,1,0.1111111111111111,5.764705882352941,,0.0,0.125,0.0,0,1,1,0,0.0,0
918c382c-9677-4154-9f69-1342f4fec366,d984ab7c-9b91-4f6e-8d41-3c6c0964e4d4,,2026-03-06 05:02:58.058830+00:00,2026-03-06 05:04:17.058830+00:00,17,79.0,0.21518987341772153,8,1,0,0,5,0,8,1,0.11764705882352941,4.9375,24.0,0.125,0.0,0.0,1,0,1,1,0.125,0
91923898-cd88-41a8-a2c8-481172f75bc0,9fec1898-59e6-4fcd-94da-bc20c1f11415,,2026-03-04 14:02:58.058830+00:00,2026-03-04 14:04:31.058830+00:00,23,93.0,0.24731182795698925,12,0,0,1,7,0,10,3,0.17391304347826086,4.2272727272727275,,0.0,0.08333333333333333,0.0,0,1,1,0,0.0,0
91a032b5-6b7c-45bc-931b-19133c30c00c,,9305d7ab-e21d-468b-b68e-9a9c32d8c097,2026-03-05 11:02:58.058830+00:00,2026-03-05 11:04:16.058830+00:00,18,78.0,0.23076923076923078,8,5,0,1,2,0,5,9,0.3888888888888889,4.588235294117647,14.0,0.625,0.125,0.0,1,1,1,4,0.5,0
91a56bb1-ee91-44b2-ba1c-9d60175af49c,cfaed604-07ee-4759-b958-e3681f5f4b0b,,2026-03-04 03:02:58.058830+00:00,2026-03-04 03:04:02.058830+00:00,13,64.0,0.203125,6,0,0,1,3,0,5,2,0.15384615384615385,5.333333333333333,,0.0,0.16666666666666666,0.0,0,1,1,0,0.0,0
926453eb-7fb4-4a31-a7da-c5dfab5ebfdc,0cc87ed5-3437-4224-950c-4992580e8ccd,,2026-03-05 20:02:58.058830+00:00,2026-03-05 20:03:28.058830+00:00,11,30.0,0.36666666666666664,5,0,0,1,2,0,4,2,0.2727272727272727,3.0,,0.0,0.2,0.0,0,1,1,0,0.0,0
933babe6-974f-4e24-ad17-59c380b191f6,d984ab7c-9b91-4f6e-8d41-3c6c0964e4d4,,2026-03-05 16:02:58.058830+00:00,2026-03-05 16:03:47.058830+00:00,14,49.0,0.2857142857142857,7,0,0,2,3,0,6,3,0.14285714285714285,3.769230769230769,,0.0,0.2857142857142857,0.0,0,1,1,0,0.0,0
93870faf-4fbf-42f7-a078-b962f2e3f765,79d5b3dd-b278-4aa9-9b53-2dfc223fc1cd,,2026-03-05 14:02:58.058830+00:00,2026-03-05 14:04:05.058830+00:00,16,67.0,0.23880597014925373,6,5,0,2,1,0,5,8,0.3125,4.466666666666667,10.0,0.8333333333333334,0.3333333333333333,0.0,1,1,1,3,0.5,0
93cc1aec-4b2d-4404-a064-765e23a35e8b,3aa9cdaa-0114-49eb-9ffb-2e1de2ed3abe,,2026-03-12 13:02:58.058830+00:00,2026-03-12 13:04:18.058830+00:00,18,80.0,0.225,7,2,1,1,4,1,7,5,0.2222222222222222,4.705882352941177,7.0,0.2857142857142857,0.14285714285714285,0.5,1,1,1,1,0.14285714285714285,1
93e22c16-2ec7-41a0-8d9b-2c5c656d056c,75b733bf-f743-496c-8ef5-66a8939d73a1,27d375ba-5497-4a72-a454-69387b555fc0,2026-03-04 13:02:58.058830+00:00,2026-03-04 13:04:02.058830+00:00,13,64.0,0.203125,4,3,2,0,0,1,2,8,0.46153846153846156,5.333333333333333,12.0,0.75,0.0,0.6666666666666666,1,0,0,3,0.75,2
9472e9b2-85e6-4983-b29a-3fe36164860c,0a34ad94-b7d8-4706-8b80-16ba3d699da2,,2026-03-07 09:02:58.058830+00:00,2026-03-07 09:03:25.058830+00:00,7,27.0,0.25925925925925924,4,0,0,0,0,0,3,1,0.2857142857142857,4.5,,0.0,0.0,0.0,0,0,0,0,0.0,0
9484d7f3-adac-4a37-ab3c-33c4ace93831,23ebae1e-3233-4f18-8277-8e0f8a57071a,,2026-03-06 00:02:58.058830+00:00,2026-03-06 00:05:14.058830+00:00,15,136.0,0.11029411764705882,6,1,0,0,4,0,5,2,0.2,9.714285714285714,120.0,0.16666666666666666,0.0,0.0,1,0,1,1,0.16666666666666666,0
948e5b77-a7db-4b63-9ae0-d197ed829262,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,2026-03-06 07:02:58.058830+00:00,2026-03-06 07:05:01.058830+00:00,20,123.0,0.16260162601626016,10,1,1,1,5,0,7,6,0.25,6.473684210526316,67.0,0.1,0.1,1.0,1,1,1,1,0.1,1
95d1cc63-aa40-4b0b-8348-36747fc123fc,,73679a8a-a70d-4daf-b61d-33c852b215d1,2026-03-05 23:02:58.058830+00:00,2026-03-05 23:03:10.058830+00:00,5,12.0,0.4166666666666667,2,0,0,0,1,0,2,0,0.2,3.0,,0.0,0.0,0.0,0,0,1,0,0.0,0
9611a0af-08d2-4415-9847-4eb539bcdb87,,bed1dfea-a518-4338-9b00-fd7d4983993f,2026-03-07 10:02:58.058830+00:00,2026-03-07 10:04:34.058830+00:00,16,96.0,0.16666666666666666,8,3,1,0,2,0,7,5,0.1875,6.4,29.0,0.375,0.0,0.3333333333333333,1,0,1,3,0.375,1
963c3044-a3ac-4d34-a322-58c2ccc7c1c7,ecb437db-053e-4c35-836b-94e1924250d7,,2026-03-06 22:02:58.058830+00:00,2026-03-06 22:03:38.058830+00:00,11,40.0,0.275,5,0,0,0,4,0,5,0,0.09090909090909091,4.0,,0.0,0.0,0.0,0,0,1,0,0.0,0
96fd24c9-2da2-4fef-83e7-e5fdd6aac36e,9d98dbc4-ee3d-44e1-accd-c024cb03e919,,2026-03-04 18:02:58.058830+00:00,2026-03-04 18:03:21.058830+00:00,10,23.0,0.43478260869565216,4,0,0,0,2,0,4,0,0.1,2.5555555555555554,,0.0,0.0,0.0,0,0,1,0,0.0,0
977b0de1-9e82-48d8-8889-64b5e8a41e6c,,df43f50d-a895-4ff1-890b-c815c452fb3b,2026-03-05 14:02:58.058830+00:00,2026-03-05 14:03:15.058830+00:00,6,17.0,0.35294117647058826,2,0,0,0,2,0,2,0,0.16666666666666666,3.4,,0.0,0.0,0.0,0,0,1,0,0.0,0
97b1bb20-ff1a-492b-81db-4cb1b25e6b3f,87ae10fa-e251-404b-ba59-519908747a45,,2026-03-06 14:02:58.058830+00:00,2026-03-06 14:03:46.058830+00:00,7,48.0,0.14583333333333334,2,2,0,0,0,1,2,3,0.42857142857142855,8.0,17.0,1.0,0.0,0.0,1,0,0,2,1.0,0
97e8c72c-aaa5-4704-8ff1-07c0e33da23c,64fbd665-a637-4327-8520-cda7792d7d07,,2026-03-09 01:02:58.058830+00:00,2026-03-09 01:04:04.058830+00:00,14,66.0,0.21212121212121213,4,4,1,2,0,1,2,10,0.5714285714285714,5.076923076923077,8.0,1.0,0.5,0.25,1,1,0,2,0.5,1
9851cce1-06f3-4515-9492-d5c95e935d16,b5b525ce-c1d6-4b70-aed0-70ae85ee5a7d,,2026-03-05 10:02:58.058830+00:00,2026-03-05 10:04:24.058830+00:00,18,86.0,0.20930232558139536,8,2,0,1,4,0,7,4,0.2777777777777778,5.0588235294117645,4.0,0.25,0.125,0.0,1,1,1,1,0.125,0
9861dd0d-aa03-49bd-b1eb-3e27b22316c7,58312428-7c34-4f5b-b217-1af033f74b2d,,2026-03-06 02:02:58.058830+00:00,2026-03-06 02:03:35.058830+00:00,6,37.0,0.16216216216216217,3,0,0,1,0,0,2,2,0.5,7.4,,0.0,0.3333333333333333,0.0,0,1,0,0,0.0,0
98af113d-c669-449b-8246-b07f5d18e828,33737a01-0836-4ccc-9ffc-3c50b72c3c5c,,2026-03-08 19:02:58.058830+00:00,2026-03-08 19:03:28.058830+00:00,10,30.0,0.3333333333333333,3,2,1,0,1,1,3,4,0.3,3.3333333333333335,7.0,0.6666666666666666,0.0,0.5,1,0,1,2,0.6666666666666666,1
991ddee1-9fa0-4c5d-8200-916c09b71486,,b47bd941-a338-4747-b0e5-c4c01a4d349c,2026-03-06 13:02:58.058830+00:00,2026-03-06 13:03:34.058830+00:00,9,36.0,0.25,5,0,0,0,2,0,5,0,0.1111111111111111,4.5,,0.0,0.0,0.0,0,0,1,0,0.0,0
997586e8-24f2-4c5c-9500-3575c9319ff6,4d4b3aea-01f5-4d5a-8b2e-026d59aead26,,2026-03-04 16:02:58.058830+00:00,2026-03-04 16:03:49.058830+00:00,10,51.0,0.19607843137254902,3,2,0,0,1,1,3,3,0.3,5.666666666666667,5.0,0.6666666666666666,0.0,0.0,1,0,1,2,0.6666666666666666,0
998d8c55-56d8-48d8-ae14-70eda46fc4dc,a201b51e-2925-4047-a155-a7df1d3f1a4c,,2026-03-07 18:02:58.058830+00:00,2026-03-07 18:03:16.058830+00:00,9,18.0,0.5,2,2,1,2,0,0,1,6,0.7777777777777778,2.25,7.0,1.0,1.0,0.5,1,1,0,0,0.0,1
99c40030-27db-48ed-9f05-6177f808a905,ba7130f6-d3a4-4fc6-8e52-8b2e23801a65,,2026-03-07 23:02:58.058830+00:00,2026-03-07 23:04:28.058830+00:00,24,90.0,0.26666666666666666,11,1,1,0,8,0,10,3,0.125,3.9130434782608696,68.0,0.09090909090909091,0.0,1.0,1,0,1,1,0.09090909090909091,1
9a226a1f-dadb-4c03-be28-5e3bf77b034f,b3c2164a-bbc7-4e1e-96fc-e6d82a241708,,2026-03-06 13:02:58.058830+00:00,2026-03-06 13:04:03.058830+00:00,14,65.0,0.2153846153846154,6,1,0,0,5,0,6,1,0.14285714285714285,5.0,35.0,0.16666666666666666,0.0,0.0,1,0,1,1,0.16666666666666666,0
9a4d4dfd-3a14-49d1-8558-391d9ff25150,f3e2cf53-6045-4e5d-9ff1-1631c8933876,,2026-03-04 00:02:58.058830+00:00,2026-03-04 00:03:37.058830+00:00,8,39.0,0.20512820512820512,3,0,0,1,1,0,2,2,0.375,5.571428571428571,,0.0,0.3333333333333333,0.0,0,1,1,0,0.0,0
9afef4cf-9bdc-4124-b142-06799343a32b,19cbcfec-ba71-4cd8-a851-a0b46602c089,,2026-03-11 20:02:58.058830+00:00,2026-03-11 20:04:14.058830+00:00,17,76.0,0.2236842105263158,9,0,0,2,4,0,8,3,0.11764705882352941,4.75,,0.0,0.2222222222222222,0.0,0,1,1,0,0.0,0
9b5a9d40-a23e-422d-9280-646249b253f3,3d0ab66d-4d7f-44c9-a986-4e232c5c9946,,2026-03-07 11:02:58.058830+00:00,2026-03-07 11:03:31.058830+00:00,8,33.0,0.24242424242424243,2,2,2,0,0,0,2,4,0.375,4.714285714285714,21.0,1.0,0.0,1.0,1,0,0,2,1.0,2
9b90982f-bf35-4aca-b454-951dd89d9dfa,58312428-7c34-4f5b-b217-1af033f74b2d,,2026-03-07 23:02:58.058830+00:00,2026-03-07 23:03:16.058830+00:00,7,18.0,0.3888888888888889,3,0,0,0,1,0,3,0,0.14285714285714285,3.0,,0.0,0.0,0.0,0,0,1,0,0.0,0
9bbc3723-08e4-4d81-9424-ee4d6f30cea4,76960ec4-c53b-461d-848b-2fa7a2af6719,,2026-03-11 04:02:58.058830+00:00,2026-03-11 04:03:26.058830+00:00,7,28.0,0.25,2,0,0,1,1,0,2,1,0.2857142857142857,4.666666666666667,,0.0,0.5,0.0,0,1,1,0,0.0,0
9bcdd991-8d49-41b7-b2d7-562cb16457c7,,ec564694-02c0-41c3-90cd-fd34e30e4217,2026-03-08 01:02:58.058830+00:00,2026-03-08 01:03:21.058830+00:00,7,23.0,0.30434782608695654,2,2,0,1,0,0,2,3,0.42857142857142855,3.8333333333333335,17.0,1.0,0.5,0.0,1,1,0,1,0.5,0
9bed5c9c-69f9-4242-815f-43021c839eaf,301cfc32-f9e4-461f-8c1d-248466c7db0b,b835771a-50c3-433b-9a0d-4a8c0bcbdd5c,2026-03-07 09:02:58.058830+00:00,2026-03-07 09:03:25.058830+00:00,15,27.0,0.5555555555555556,7,2,0,0,2,1,6,4,0.2,1.9285714285714286,11.0,0.2857142857142857,0.0,0.0,1,0,1,2,0.2857142857142857,0
9c32e363-b321-4c3e-8a31-3f7cbbaa1006,72cc4031-1e8b-4e71-a047-e5912dcf1f15,,2026-03-05 10:02:58.058830+00:00,2026-03-05 10:04:05.058830+00:00,10,67.0,0.14925373134328357,3,2,1,0,0,1,3,4,0.3,7.444444444444445,29.0,0.6666666666666666,0.0,0.5,1,0,0,2,0.6666666666666666,1
9c451d6e-694d-420e-93c1-4f3d0d64c192,9b07b0d9-f51e-48f9-91d4-62e36aa4f200,,2026-03-05 21:02:58.058830+00:00,2026-03-05 21:03:17.058830+00:00,7,19.0,0.3684210526315789,2,1,0,0,1,0,2,1,0.2857142857142857,3.1666666666666665,9.0,0.5,0.0,0.0,1,0,1,1,0.5,0
9c8444d0-07fc-4612-b059-262bddb230ed,,d93fb2d6-d7f4-44ce-ae32-038268e685c8,2026-03-10 05:02:58.058830+00:00,2026-03-10 05:04:04.058830+00:00,19,66.0,0.2878787878787879,9,3,0,1,4,0,6,7,0.2631578947368421,3.6666666666666665,18.0,0.3333333333333333,0.1111111111111111,0.0,1,1,1,2,0.2222222222222222,0
9cabc7c7-f58b-4ea0-9cf1-50ac16dc0e67,,04a6db66-f3f2-4b69-b814-92e0edf3fa2c,2026-03-09 14:02:58.058830+00:00,2026-03-09 14:04:41.058830+00:00,15,103.0,0.14563106796116504,9,2,0,0,2,0,6,5,0.2,7.357142857142857,67.0,0.2222222222222222,0.0,0.0,1,0,1,2,0.2222222222222222,0
9cae0e73-fb7c-4845-8803-75eb6d4eb929,bb8c05f4-cb63-451b-9415-85461077eec5,,2026-03-05 00:02:58.058830+00:00,2026-03-05 00:03:17.058830+00:00,6,19.0,0.3157894736842105,3,0,0,1,0,0,3,1,0.3333333333333333,3.8,,0.0,0.3333333333333333,0.0,0,1,0,0,0.0,0
9cd92c6a-db54-4678-af0d-c64871492bb4,f5c3045c-2d0e-4c48-b021-f85b2da66882,,2026-03-08 21:02:58.058830+00:00,2026-03-08 21:04:03.058830+00:00,8,65.0,0.12307692307692308,2,1,0,1,1,1,2,3,0.5,9.285714285714286,14.0,0.5,0.5,0.0,1,1,1,0,0.0,0
9d79e0b8-b0d7-4f4c-9786-4c0ccb52d897,ce66eee4-a08a-4c2f-8d01-929538bcc37d,f07e542b-e590-4f01-ae2d-cf966c0779b0,2026-03-09 01:02:58.058830+00:00,2026-03-09 01:04:13.058830+00:00,20,75.0,0.26666666666666666,8,1,0,1,5,1,6,5,0.25,3.9473684210526314,17.0,0.125,0.125,0.0,1,1,1,1,0.125,0
9e287f8b-7f53-4e92-aa4e-dc9d5ac88d98,114cda22-df1f-4857-8c53-b33a2459b7a9,,2026-03-08 22:02:58.058830+00:00,2026-03-08 22:03:29.058830+00:00,7,31.0,0.22580645161290322,2,0,0,0,2,0,2,0,0.14285714285714285,5.166666666666667,,0.0,0.0,0.0,0,0,1,0,0.0,0
9e6366e4-9cfd-4324-b374-9f369cfaccb0,43125c04-4666-48e5-a24a-f012db555457,,2026-03-05 16:02:58.058830+00:00,2026-03-05 16:03:49.058830+00:00,14,51.0,0.27450980392156865,4,4,1,1,0,1,3,8,0.42857142857142855,3.923076923076923,15.0,1.0,0.25,0.25,1,1,0,3,0.75,1
9f1b3dd9-da94-4edb-861d-31db3de28bf4,21f1c8ca-313e-429d-83bf-0ae70c2d5549,,2026-03-05 22:02:58.058830+00:00,2026-03-05 22:03:25.058830+00:00,9,27.0,0.3333333333333333,4,1,0,0,1,0,4,1,0.2222222222222222,3.375,25.0,0.25,0.0,0.0,1,0,1,1,0.25,0
9f6adbd0-4030-4692-9650-a069db999a52,62f94e09-8795-46d4-b6a3-2a4020aa3db4,,2026-03-04 11:02:58.058830+00:00,2026-03-04 11:03:40.058830+00:00,14,42.0,0.3333333333333333,6,1,1,0,4,0,5,3,0.2857142857142857,3.230769230769231,6.0,0.16666666666666666,0.0,1.0,1,0,1,1,0.16666666666666666,1
a03a0d15-38fb-4850-b9d6-49aace64e518,76960ec4-c53b-461d-848b-2fa7a2af6719,,2026-03-08 14:02:58.058830+00:00,2026-03-08 14:03:37.058830+00:00,6,39.0,0.15384615384615385,4,0,0,0,0,0,3,1,0.3333333333333333,7.8,,0.0,0.0,0.0,0,0,0,0,0.0,0
a0435742-abfe-4469-9278-d0d671330cbf,3990c7e9-38aa-44eb-a859-a9a7fb677540,,2026-03-05 19:02:58.058830+00:00,2026-03-05 19:03:44.058830+00:00,13,46.0,0.2826086956521739,5,0,0,2,3,0,5,2,0.15384615384615385,3.8333333333333335,,0.0,0.4,0.0,0,1,1,0,0.0,0
a0608f9b-f6d9-441d-9280-d3e46a431677,bcd2bf7e-ec42-4a2d-92d8-b941089ff7f8,9a41e611-4016-40c7-8fb1-3527cea69490,2026-03-05 18:02:58.058830+00:00,2026-03-05 18:03:31.058830+00:00,13,33.0,0.3939393939393939,3,3,1,1,0,1,3,6,0.23076923076923078,2.75,4.0,1.0,0.3333333333333333,0.3333333333333333,1,1,0,2,0.6666666666666666,1
a077c245-959c-47af-8eba-7c3f55fea0aa,17c47f9c-d577-45f6-ac1d-5c4b64569414,,2026-03-07 12:02:58.058830+00:00,2026-03-07 12:04:48.058830+00:00,21,110.0,0.19090909090909092,12,1,0,0,6,0,8,5,0.19047619047619047,5.5,12.0,0.08333333333333333,0.0,0.0,1,0,1,1,0.08333333333333333,0
a09cebf5-80f3-485d-8334-19cf384aaa72,a4c01803-c242-447d-85d3-7ceb065f2444,0a01d7a4-a945-4d4c-90e7-286f96138360,2026-03-07 09:02:58.058830+00:00,2026-03-07 09:03:32.058830+00:00,10,34.0,0.29411764705882354,2,2,1,0,0,1,2,4,0.3,3.7777777777777777,8.0,1.0,0.0,0.5,1,0,0,2,1.0,1
a0c4844e-5edd-4d54-a12c-468044367b0d,,0c2e9133-01ec-4d0a-aad5-4debbed089d0,2026-03-09 05:02:58.058830+00:00,2026-03-09 05:03:38.058830+00:00,13,40.0,0.325,6,1,0,0,4,0,6,1,0.15384615384615385,3.3333333333333335,2.0,0.16666666666666666,0.0,0.0,1,0,1,1,0.16666666666666666,0
a0c7f22e-5bbf-4849-a322-5be4b8052fcd,5d654ca3-21c7-48ee-91f0-52e01b0b44c5,,2026-03-05 16:02:58.058830+00:00,2026-03-05 16:05:19.058830+00:00,25,141.0,0.1773049645390071,12,0,0,1,9,0,10,3,0.08,5.875,,0.0,0.08333333333333333,0.0,0,1,1,0,0.0,0
a1a39224-064e-4e6e-a48e-be783ceb2e46,d29b9f62-2467-4ad2-8677-9ad71cb2db3b,,2026-03-06 07:02:58.058830+00:00,2026-03-06 07:03:56.058830+00:00,14,58.0,0.2413793103448276,5,3,2,1,1,0,5,6,0.2857142857142857,4.461538461538462,27.0,0.6,0.2,0.6666666666666666,1,1,1,2,0.4,2
a1edfcb3-299e-4341-9c48-596fa340d88a,54a0bfff-4619-49b3-a457-a60419e9b1d2,,2026-03-08 19:02:58.058830+00:00,2026-03-08 19:03:06.058830+00:00,6,8.0,0.75,2,0,0,1,0,0,2,1,0.3333333333333333,1.6,,0.0,0.5,0.0,0,1,0,0,0.0,0
a1f69c79-cabc-4e96-9984-fa5319ab7b41,8034dc17-d918-4b77-92e9-577711ad7bea,,2026-03-04 18:02:58.058830+00:00,2026-03-04 18:04:16.058830+00:00,18,78.0,0.23076923076923078,7,3,0,3,2,1,6,8,0.2777777777777778,4.588235294117647,4.0,0.42857142857142855,0.42857142857142855,0.0,1,1,1,1,0.14285714285714285,0
