event_type,event_category,user_id,anonymous_id,session_id,product_id,metadata,created_at
VIEW_PRODUCT,USER,,b835771a-50c3-433b-9a0d-4a8c0bcbdd5c,9bed5c9c-69f9-4242-815f-43021c839eaf,25,{},2026-03-07T09:03:12.058830+00:00
ADD_TO_CART,USER,,b835771a-50c3-433b-9a0d-4a8c0bcbdd5c,9bed5c9c-69f9-4242-815f-43021c839eaf,25,{},2026-03-07T09:03:13.058830+00:00
VIEW_PRODUCT,USER,,b835771a-50c3-433b-9a0d-4a8c0bcbdd5c,9bed5c9c-69f9-4242-815f-43021c839eaf,38,{},2026-03-07T09:03:18.058830+00:00
SEARCH_QUERY,USER,,b835771a-50c3-433b-9a0d-4a8c0bcbdd5c,9bed5c9c-69f9-4242-815f-43021c839eaf,,{},2026-03-07T09:03:19.058830+00:00
VIEW_PRODUCT,USER,,b835771a-50c3-433b-9a0d-4a8c0bcbdd5c,9bed5c9c-69f9-4242-815f-43021c839eaf,42,{},2026-03-07T09:03:21.058830+00:00
LOGIN,USER,301cfc32-f9e4-461f-8c1d-248466c7db0b,,9bed5c9c-69f9-4242-815f-43021c839eaf,,{},2026-03-07T09:03:22.058830+00:00
PURCHASE,BUSINESS,301cfc32-f9e4-461f-8c1d-248466c7db0b,,9bed5c9c-69f9-4242-815f-43021c839eaf,25,{},2026-03-07T09:03:23.058830+00:00
SESSION_END,SYSTEM,301cfc32-f9e4-461f-8c1d-248466c7db0b,,9bed5c9c-69f9-4242-815f-43021c839eaf,,{},2026-03-07T09:03:25.058830+00:00
SESSION_START,SYSTEM,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,,{},2026-03-09T09:02:58.058830+00:00
SEARCH_QUERY,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,,{},2026-03-09T09:03:21.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,54,{},2026-03-09T09:03:24.058830+00:00
SEARCH_QUERY,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,,{},2026-03-09T09:03:26.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,33,{},2026-03-09T09:03:27.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,40,{},2026-03-09T09:03:28.058830+00:00
SEARCH_QUERY,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,,{},2026-03-09T09:03:29.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,24,{},2026-03-09T09:03:30.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,14,{},2026-03-09T09:03:31.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,40,{},2026-03-09T09:03:43.058830+00:00
ADD_TO_FAVORITES,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,40,{},2026-03-09T09:03:44.058830+00:00
SEARCH_QUERY,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,,{},2026-03-09T09:03:45.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,12,{},2026-03-09T09:03:47.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,4,{},2026-03-09T09:03:48.058830+00:00
VIEW_PRODUCT,USER,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,45,{},2026-03-09T09:03:49.058830+00:00
SESSION_END,SYSTEM,,65baa3df-02ef-428d-b639-7949f40605e1,22f72a35-cdf7-4953-ad3d-250311d2131e,,{},2026-03-09T09:03:50.058830+00:00
SESSION_START,SYSTEM,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:02:58.058830+00:00
SEARCH_QUERY,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:03:20.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,30,{},2026-03-06T07:03:23.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,66,{},2026-03-06T07:03:45.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,72,{},2026-03-06T07:03:49.058830+00:00
ADD_TO_FAVORITES,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,72,{},2026-03-06T07:03:50.058830+00:00
SEARCH_QUERY,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:03:54.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,18,{},2026-03-06T07:03:55.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,66,{},2026-03-06T07:04:04.058830+00:00
ADD_TO_CART,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,66,{},2026-03-06T07:04:05.058830+00:00
REMOVE_FROM_CART,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,66,{},2026-03-06T07:04:06.058830+00:00
SEARCH_QUERY,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:04:25.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,27,{},2026-03-06T07:04:32.058830+00:00
SEARCH_QUERY,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:04:35.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,30,{},2026-03-06T07:04:36.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,59,{},2026-03-06T07:04:42.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,66,{},2026-03-06T07:04:45.058830+00:00
SEARCH_QUERY,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:04:58.058830+00:00
VIEW_PRODUCT,USER,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,67,{},2026-03-06T07:05:00.058830+00:00
SESSION_END,SYSTEM,,9efb3ce2-cc5f-4bfd-b275-e7c90d37803a,948e5b77-a7db-4b63-9ae0-d197ed829262,,{},2026-03-06T07:05:01.058830+00:00
SESSION_START,SYSTEM,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:02:58.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:03:14.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,59,{},2026-03-08T13:03:15.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:03:22.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,46,{},2026-03-08T13:03:23.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:03:30.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,51,{},2026-03-08T13:03:33.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:03:40.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,45,{},2026-03-08T13:03:46.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:03:47.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,5,{},2026-03-08T13:04:01.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,45,{},2026-03-08T13:04:02.058830+00:00
ADD_TO_CART,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,45,{},2026-03-08T13:04:03.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:04:22.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,14,{},2026-03-08T13:04:24.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:04:30.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,17,{},2026-03-08T13:04:31.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:05:01.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,63,{},2026-03-08T13:05:22.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,5,{},2026-03-08T13:05:25.058830+00:00
SEARCH_QUERY,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:05:28.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,70,{},2026-03-08T13:05:29.058830+00:00
VIEW_PRODUCT,USER,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,45,{},2026-03-08T13:05:48.058830+00:00
SESSION_END,SYSTEM,,c349b3c8-e6e7-40f9-a747-3ee86eddadf7,81150d95-69b2-47d5-bd4d-04b0f23a1202,,{},2026-03-08T13:05:56.058830+00:00
SESSION_START,SYSTEM,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:02:58.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:03:08.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,67,{},2026-03-09T00:03:11.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,41,{},2026-03-09T00:03:12.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,60,{},2026-03-09T00:03:16.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:03:17.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,23,{},2026-03-09T00:03:25.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:03:38.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,6,{},2026-03-09T00:03:41.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,41,{},2026-03-09T00:03:59.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:04:03.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,2,{},2026-03-09T00:04:11.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,26,{},2026-03-09T00:04:17.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:04:26.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,20,{},2026-03-09T00:04:34.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:04:38.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,51,{},2026-03-09T00:04:41.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,60,{},2026-03-09T00:04:53.058830+00:00
SEARCH_QUERY,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:05:10.058830+00:00
VIEW_PRODUCT,USER,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,38,{},2026-03-09T00:05:23.058830+00:00
SESSION_END,SYSTEM,,deab60c7-05e5-4d20-a81c-a0c2a5a1e4ed,70adb81a-f2e4-4387-b2b7-3d19fd7de517,,{},2026-03-09T00:05:26.058830+00:00
SESSION_START,SYSTEM,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:02:58.058830+00:00
SEARCH_QUERY,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:03:07.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,11,{},2026-03-09T19:03:10.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,27,{},2026-03-09T19:03:12.058830+00:00
ADD_TO_FAVORITES,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,27,{},2026-03-09T19:03:14.058830+00:00
SEARCH_QUERY,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:03:16.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,52,{},2026-03-09T19:03:18.058830+00:00
SEARCH_QUERY,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:03:20.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,61,{},2026-03-09T19:03:21.058830+00:00
SEARCH_QUERY,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:03:22.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,34,{},2026-03-09T19:03:23.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,27,{},2026-03-09T19:03:31.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,59,{},2026-03-09T19:03:51.058830+00:00
ADD_TO_FAVORITES,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,59,{},2026-03-09T19:03:56.058830+00:00
ADD_TO_CART,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,59,{},2026-03-09T19:03:57.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,22,{},2026-03-09T19:04:10.058830+00:00
ADD_TO_FAVORITES,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,22,{},2026-03-09T19:04:11.058830+00:00
SEARCH_QUERY,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:04:27.058830+00:00
VIEW_PRODUCT,USER,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,29,{},2026-03-09T19:04:29.058830+00:00
SESSION_END,SYSTEM,,49a1695b-1192-42f7-84d5-928073211fee,705e3945-c39c-4e3e-b536-92e4fa9d28d3,,{},2026-03-09T19:04:30.058830+00:00
SESSION_START,SYSTEM,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:02:58.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:03:05.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,43,{},2026-03-11T15:03:06.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,64,{},2026-03-11T15:03:11.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:03:14.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,60,{},2026-03-11T15:03:18.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:03:23.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,55,{},2026-03-11T15:03:24.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,49,{},2026-03-11T15:03:26.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,64,{},2026-03-11T15:03:37.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:03:39.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,6,{},2026-03-11T15:03:42.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,61,{},2026-03-11T15:03:46.058830+00:00
ADD_TO_CART,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,61,{},2026-03-11T15:03:47.058830+00:00
REMOVE_FROM_CART,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,61,{},2026-03-11T15:03:53.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:03:54.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,47,{},2026-03-11T15:03:55.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:04:03.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,51,{},2026-03-11T15:04:08.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,23,{},2026-03-11T15:04:18.058830+00:00
ADD_TO_FAVORITES,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,23,{},2026-03-11T15:04:19.058830+00:00
SEARCH_QUERY,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:04:20.058830+00:00
VIEW_PRODUCT,USER,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,71,{},2026-03-11T15:04:23.058830+00:00
SESSION_END,SYSTEM,,f1364cef-3684-440e-9e60-61e3c225d68f,3b950c62-fec0-455b-be01-073a8017efb1,,{},2026-03-11T15:04:24.058830+00:00
SESSION_START,SYSTEM,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,,{},2026-03-04T07:02:58.058830+00:00
VIEW_PRODUCT,USER,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,1,{},2026-03-04T07:03:00.058830+00:00
ADD_TO_CART,USER,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,1,{},2026-03-04T07:03:01.058830+00:00
VIEW_PRODUCT,USER,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,20,{},2026-03-04T07:03:09.058830+00:00
ADD_TO_CART,USER,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,20,{},2026-03-04T07:03:10.058830+00:00
VIEW_PRODUCT,USER,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,20,{},2026-03-04T07:03:25.058830+00:00
ADD_TO_CART,USER,,7081e1d2-f48c-438e-b82c-e60d1aa24402,0bd41f45-e50d-4622-b757-808ca095d038,20,{},2026-03-04T07:03:26.058830+00:00
LOGIN,USER,c53c3973-f9fc-4629-904f-196f46f40cc3,,0bd41f45-e50d-4622-b757-808ca095d038,,{},2026-03-04T07:03:30.058830+00:00
PURCHASE,BUSINESS,c53c3973-f9fc-4629-904f-196f46f40cc3,,0bd41f45-e50d-4622-b757-808ca095d038,1,{},2026-03-04T07:03:34.058830+00:00
LOGOUT,USER,c53c3973-f9fc-4629-904f-196f46f40cc3,,0bd41f45-e50d-4622-b757-808ca095d038,,{},2026-03-04T07:03:35.058830+00:00
SESSION_END,SYSTEM,c53c3973-f9fc-4629-904f-196f46f40cc3,,0bd41f45-e50d-4622-b757-808ca095d038,,{},2026-03-04T07:03:38.058830+00:00
SESSION_START,SYSTEM,,06658dac-0dbb-4861-9905-fe8f5746b5db,233587c7-1823-4d54-b01e-18d61db47a81,,{},2026-03-06T00:02:58.058830+00:00
VIEW_PRODUCT,USER,,06658dac-0dbb-4861-9905-fe8f5746b5db,233587c7-1823-4d54-b01e-18d61db47a81,67,{},2026-03-06T00:03:24.058830+00:00
ADD_TO_CART,USER,,06658dac-0dbb-4861-9905-fe8f5746b5db,233587c7-1823-4d54-b01e-18d61db47a81,67,{},2026-03-06T00:03:25.058830+00:00
VIEW_PRODUCT,USER,,06658dac-0dbb-4861-9905-fe8f5746b5db,233587c7-1823-4d54-b01e-18d61db47a81,67,{},2026-03-06T00:03:35.058830+00:00
ADD_TO_CART,USER,,06658dac-0dbb-4861-9905-fe8f5746b5db,233587c7-1823-4d54-b01e-18d61db47a81,67,{},2026-03-06T00:03:36.058830+00:00
LOGIN,USER,89659e4c-f80d-42a5-933c-d74dc305138a,,233587c7-1823-4d54-b01e-18d61db47a81,,{},2026-03-06T00:03:37.058830+00:00
PURCHASE,BUSINESS,89659e4c-f80d-42a5-933c-d74dc305138a,,233587c7-1823-4d54-b01e-18d61db47a81,67,{},2026-03-06T00:03:38.058830+00:00
